text,type,created_at
"Fiz a compra no site da   em 12/08/2015, cujo pedido é o de nº 138212165. Dentre os livros constantes do pedido citado estava o livro Resoluções de Provas de Português - Banca Esaf que, posteriormente, fui informado de que o mesmo não teria sido adquirido pela empresa em virtude de não terem conseguido junto ao fornecedor. Os outros livros do pedido foram entregues em 09/09/2015. Poucos dias após esta data eu recebi um comunicado de que a   tentaria fazer a negociação com o fornecedor para adquirir o livro. Como foi explicado acima, não obtiveram êxito. Enfim, hoje 21 de outubro, depois de várias tentativas de contato por e-mail com a empresa e de algumas respostas para aguardar mais 3 (três) dias, ainda não obtive resposta da empresa e resolvi fazer a presente reclamação. O valor do livro, pago em 09/09/2015 foi de 53,72. Prometeram-me que haveria o envio de um cartão presente no valor da compra, mas já estou na dúvida se vou querer este tipo de estorno. No início eu até pensei em aceitar para comprar outro livro e usar o abatimento. Porém, em virtude do acontecido já estou pensando em comprar em outra loja.",chargeback,2015-10-21T11:05:23
"Desde março de 2015 estou lutando para a   devolver os meus valores que comprei no vale-cultura. Eles não entregaram os livros(disseram que o endereço é inválido), mas também não devolveram o meu saldo do vale-cultura(em outra reclamação aqui no RA, a empresa disse que iria devolver o valor de 7 a 10 dias úteis). Já se passaram 7 meses e até hoje! Total descaso.",chargeback,2015-10-21T07:57:42
"Comprei o CD da Banda Malta, Nova Era, em pré venda pelo site da  , visto que a entrega demoraria, era um presente para o dia 08/10, a entrega estava prevista para o dia 09/10 e sabendo que na loja física do Shopping Morumbi o CD estaria antes dessa data devido a um evento, cancelei a compra, passando todos os dados para reembolso e acabei comprando o CD na loja. O cancelamento foi realizado dia  22/09 via chat, e até agora não obtive o reembolso no prazo determinado de 5 a 7 dias uteis.  <br /><br />Percebendo a demora, fui verificar uns 10 dias depois o que estava ocorrendo, fiquei sabendo que houve uma inconsistência e a   não conseguiu efetuar o pagamento, nota: em nenhum momento fui informado do erro, fica a dica de entrar em contato sobre qualquer irregularidade, enfim, depois de ligar e saber do ocorrido, informei uma nova conta, e novamente me passaram o mesmo prazo, pacientemente aguardei e novamente ocorreram os mesmos problemas e com as mesmas respostas.<br /><br />Se no site a informação é bem clara, de 5 a 7 dias uteis, qual o motivo disso não ser cumprido? Falta transparência e informações por parte da empresa, após efetuados os contatos pelos protocolos 31286325 e  31296478, hoje 20/10, fiz um novo contato via chat e questionei o ocorrido, como pode ser visto pelo protocolo 31312795, e a omissão por parte do atendimento foi bem clara. <br /><br />Como o próprio site relata em casos de atraso, peço a correção do valor (mesmo sendo um valor baixo) e a transparência por parte da  , nas informações e até mesmo nos problemas, seja via e-mail ou telefone, pois em todos os casos, eu que fui atras das informações. <br /><br /><br /><br />Obs: Não existe uma categoria para a parte de música nesse página do Reclame Aqui",chargeback,2015-10-20T20:09:56
Empresa   atraves do pedido 139813100 no dia 28 de Agosto não enviou a mercadoria nem me devolveu o dinheiro pago até hoje dia 20.10.2015. Trata-se de uma empresa AMADORA que não resolve suas pendencias. Ja liguei e fiz contato pelo CHAT 4X com promessa de solução em 3 dias. Exijo meu dinheiro de volta IMEDIATAMENTE e NUNCA MAIS COMPRO NESSA EMPRESA AMADORA E QUE FURTA SEUS CLIENTES.,chargeback,2015-10-20T15:28:00
"Tenho dois pedidos efetuados em 02/01/2015 sem entrega do produto, solicitei cancelamento e até a data de hoje não recebi o crédito de volta. Já fiz contato por chat com a empresa e tenho protocolos de atendimento:  30962780 e 31313538 sem qualquer retorno ou solução.",chargeback,2015-10-20T13:29:29
"Fiz a compra de um livro na data 20/08/2015, com mais ou menos uns 15 dias, entrei em contato via chat e o atendente grosseiro, me informou que ainda estavam no prazo, ok, esperei mais 30 dias e novamente o atendente me informou que eram 30 dias úteis para a entrega. Ok, após o prazo de entrega oficial, uns dois dias depois entrei em contato e eles me deram um outro prazo de entrega, só ai já caracteriza uma falta de respeito com o consumidor, porém mesmo após essa data nada do meu livro chegar, e hoje 19/10 me informaram que o livro não esta no estoque e por isso estão cancelando meu pedido, e que eu deveria clicar num link para solicitar o estorno e reembolso do valor do livro.<br /><br />Fiz isso, mas para minha surpresa eu além de ser lesado pela empresa, desrespeitado de todas as formas tenho que ligar e passar horas até que eles possam reembolsar o que paguei.<br /><br />Ainda bem que tenho os e-mails dos contatos feitos e vou acionar primeiramente o procon, depois vamos ver se é necessário instâncias maiores para essa péssima empresa respeitar o cliente.<br /><br />Quero deixar claro que não foi a primeira vez que esses atrasos aconteceram, tal como a desculpas esfarrapadas dos atendentes que não dizem a verdade.<br /><br />Não comprem na   online, eles não honram o que prometem.<br /><br />A saber o número do pedido é 139994840",chargeback,2015-10-19T18:04:21
Cancelei meu pedido há mais de uma semana e não recebi nenhuma informação acerca do período de estorno. Não há notícia de estorno nas faturas de meu cartão de crédito. Não consigo contato pelo site e tentei fazer uma ligação mas aguardei por mais de meia hora e não fui atendida.,chargeback,2015-10-19T16:09:13
"Comprei um livro no dia 25/04 na loja virtual da   através do cartão de crédito e em seguida veio a cobrança, até aí tudo certo. No dia seguinte, 26/04 recebo mais uma cobrança do mesmo produto. Tento entrar em contato com os canais de atendimento, mas não obtenho êxito. Como se não bastasse, no dia 27/04 recebo mais uma cobrança indevida do mesmo produto. Não pretendo pagar pelo o que não comprei, portanto, peço que resolvam esta situação.",chargeback,2017-04-28T14:04:33
"Comprei 3 livros em 30/01/2017 e depois pedi o cancelamento no prazo legal. Eles cancelaram o pedido, avisaram que o estorno poderia ocorrer em até 2 faturas do cartão e ainda na fatura do dia 09/05/2017 o valor está lançado sem nenhum estorno. Tentei contato telefônico mas fico minutos na linha e eles não atendem. Escrevi também e não tive retorno.",chargeback,2017-04-27T10:09:48
"Dia 17/04, eu fiz uma compra na loja virtual da   de 10 itens (livro e mangás). A minha compra só veio ser aprovada nessa semana. Porém, ela foi aprovada duas vezes. As aprovações ocorreram nos dias 24/04 e 25/04. Quando eu fui tirar o extrato do meu cartão de crédito, eu percebi que o mesmo valor tinha sido cobrado duas vezes. O valor cobrado foi de R$ 143,07 (cento e quarenta e três reais e sete centavos), sendo creditado duas vezes seguidas.<br /><br />Eu quero que a   estorne ou até mesmo cancele um desses valores que está sendo cobrado na minha fatura.<br /><br />O horário que estou disponível para contato é a partir das 15 horas. Antes disso não poderei atender.<br /><br />Segue em anexo o extrato da fatura do meu cartão a ser fechada.<br /><br />Aguardo respostas.",chargeback,2017-04-26T17:52:01
"Comprei um livro na loja virtual da   no dia 26 de março de 2017. O livro não foi entregue (disseram que não encontraram pessoas no endereço. Isso é falso). Liguei para o SAC na semana passada, a atendente me informou que em até dois dias haveria um e-mail confirmando o estorno para o cartão de crédito. Já se passou uma semana e nada.",chargeback,2017-04-25T17:38:22
"Boa tarde.<br /> Realizei uma compra de um livro na loja virtual no dia 14/02/17, esperei os prazos porem não chegou dizendo que o produto tava esgotado sendo que no site estava disponivel. Agora quero o estorno e não consigo contato com a  , nem pelo chat e nem por telefone, e quero o estorno o mais rápido possivel.",chargeback,2017-04-25T14:40:53
"Eu fiz uma compra no site da   no valor de R$66,59 no dia 30 de março. Cancelei a compra e recebi e-mails que eles iriam estornar o valor. Já é 25 de abril e ainda não recebi o estorno. O estabelecimento está demorando muito para lançar o crédito de valor igual, mediante minha solicitação, para abater o lançamento original. Não entendo o motivo da demora e agora o valor pode cair no fechamento da fatura e eu ficarei no prejuízo, espero que vocês façam algo sobre isso ou pelo menos algo para compensar essa falta de consideração",chargeback,2017-04-25T06:24:34
Ha mais de 1 mes solicitei estorno. So foi me dada respista ha 30 dias e ainda nao foi feito estorno. Um descaso com cliente,chargeback,2017-04-24T17:32:42
"Comprei um celular para meu pai, mas a   cobrou duas vezes no cartão dele, pelo histórico no RA, isto esta se tornando uma infeliz politica da  , realizei a compra no dia 06/04, e está constando no cartão dele dois débitos, um de 593,10 (aparece na fatura como pendente) e outro de 10x de 59,31 (que foi o que realmente escolhi), o problema é que mesmo pendente ele consome parte do limite do meu pai no cartão dele.",chargeback,2017-04-24T11:44:14
"Consultando o histórico de ligações recebidas, não verifiquei nenhuma chamada realizada no horário indicado pela requerida.<br />A requerida efetuou o cancelamento da compra, conforme solicitado.<br />Ocorre que, conforme email recebido da própria editora, o valor aprovado de estorno foi de R$ 8,62, mas a compra realizada era no valor de R$ 62,50.<br />Assim, solicito correção do valor estornado, com fundamento no CDC e nas resoluções do PROCON.<br />Este requerimento serve de prova de tentativa de solução do problema de forma amigável e extrajudicial. Cumpre ressaltar que a retenção indevida dos valores que deveriam ser estornados acarretará na obrigação da editora em ressarcir em dobro, pois se configurará a má-fé se a mesma não se atentar à devida correção.",chargeback,2017-04-21T18:08:55
"Boa noite! No dia 23/03 fiz uma compra no valor de R$ 234,85 e a forma de pagamento foi boleto bancário. No mesmo dia, paguei o boleto. Eles cancelaram a compra alegando que foi erro do site e me pediram as informações para devolverem o dinheiro. Porém, até hoje o dinheiro não foi depositado. Todo dia mando email perguntando sobre o ocorrido e simplesmente me ignoram.  Como você vai resolver o problema,  ? O certo seria me enviar os produtos.",chargeback,2017-04-20T22:19:46
"Fiz a compra de um livro no dia 17/01/2017 que era pra ser entregue até dia 25/01 se não me engano, no dia 25 liguei lá dizendo que não havia recebido, e me disseram que chegaria em 3 dias, passando os 3 dias, nem a nota fiscal recebi e decidi cancelar a compra. Acontece que até hoje 18/04/2017 não recebi o estorno da compra e toda vez que ligo lá pra saber a respeito é uma desculpa diferente!!",chargeback,2017-04-18T15:52:51
"Realizei um compra junta ao site da   no dia 23/03/2017 , onde mesmo depois da compra ter sido aprovada por eles, foi cancelada dias depois. <br />Ficaram de estornar os valores. <br />Mas até hoje, dia 18/04/2017 . Dois pedidos não obtive o estorno. <br />Pedido 283047635  R$ 263,53<br />Pedido 283040525  R$ 95,30<br /><br />Outra questão. Realizei a compra do pedido 283846835, Efetuei o pagamento no mesmo dia da compra. Dia 27/03/2017 .<br />Me pediram para enviar por email o comprovante da compra, que foi enviado, e até hoje, dia 18/04/2017 Não recebi o pedido. <br /><br />Não sei o que está acontecendo com essa empesa. <br />Quero os estornos do pedidos e o pedido entregue o mais rápido possivel.",chargeback,2017-04-18T14:43:29
"No dia 05/04, fiz uma compra pelo site no valor de R$30,42. Ontem (17/04), recebi mensagem pelo celular informando que a compra havia sido cobrada no cartão. Para minha surpresa, hoje (18/04), foi realizada nova cobrança.<br />No site, o pagamento parece como não confirmado. A data de entrega seria ontem (17/04). Fiz reclamação pelo site, mas a mensagem retornou para minha caixa postal.",chargeback,2017-04-18T07:12:11
"No dia 05/04/2017 eu fiz um pedido que atende pelo nº 286208975, mas eu decidi cancela-lo, porque percebi que não havia recebido o desconto em seu valor, mesmo tendo feito esse pedido com o cartão  . Após o cancelamento eu fiz um outro pedido com o mesmo produto, que atende pelo nº 286209200, nesse eu consegui o desconto e nada tenho a reclamar sobre ele, mas sim sobre o pedido 286208975. <br />O que ocorreu foi que quando eu cancelei o pedido 286208975 a   me informou, através de uma mensagem que apareceu na tela do meu monitor, que nenhuma cobrança havia sido feita na fatura do meu cartão. Mas essa cobrança ocorreu, porque a minha fatura a identifica, inclusive como já faturada, desde o dia 05/04/2017, ou seja, no mesmo dia que eu fiz o pedido, mesmo tendo feito o seu cancelamento em questão de minutos após a sua concretização e da   ter exibido na tela do meu monitor que não havia feito nenhuma cobrança em meu cartão, a loja fez o faturamento e ele, como já falei, consta em minha fatura identificado como tendo ocorrido no dia 05/04/2017 ao lado do faturamento do outro pedido que fiz, no mesmo dia, de nº 286209200, sendo esse, como já afirmei antes, um pedido cujo faturamento está correto. <br />Quero informar que tentei solucionar esse problema, tão simples de ser resolvido, entrando em contato no dia 05/04/2017 com o chat da  , num diálogo, identificado pelo protocolo 7114950, com a atendente Jacqueline Mendes e depois, no dia 10/04/2017, ligando para o atendimento da loja e falando com o atendente Rodrigo, num diálogo identificado pelo protocolo 7192058, mas nada disso foi suficiente para resolver algo que basta a   solicitar para a administradora do meu cartão que essa compra seja cancelada para que a mesma seja estornada. <br />Desejo que a   resolva esse problema de forma breve e responsável, porque só neste mês de abril este é o meu terceiro problema com a mesma e isso nunca aconteceu antes num espaço de tempo tão curto entre um problema e outro.",chargeback,2017-04-18T06:26:51
